PROVINCIA,MUNICIPIO,FABRICANTE,MARCA,MODELO,TIPO,VARIANTE,VERSION,PROVINCIA_MATR,FECHA_MATR,FEC_PRIM_MATR,CLASE_MATR,PROCEDENCIA,NUEVO_USADO,TIPO_TITULAR,NUM_TITULARES,SUBTIPO_DGT,TIPO_DGT,CAT_EURO,CLAS_CONSTRUCCION,CLAS_UTILIZACION,SERVICIO,RENTING,TARA,PESO_MAX,MOM,MMTA,CILINDRADA,POTENCIA,KW,PROPULSION,CATELECT,CONSUMO,AUTONOMIA,ALIMENTACION,TIPO_DISTINTIVO,EMISIONES_EURO,EMISIONES_CO2,CARROCERIA,DISTANCIA_EJES,EJE_ANTERIOR,EJE_POSTERIOR,PLAZAS,PLAZAS_MAX,PLAZAS_PIE,EMISIONES_CO2_COMPLETA,EMISIONES_CO2_CON_MISSING_PCT,EMISIONES_CO2_IMPUTADA
03,03066,,KAWASAKI,¡,,¡,¡,,08/06/1990,08/06/1990,0,1,N,PERSONA FISICA,1,50,MOTOCICLETAS,,,,B00,,200,385,,,399,"5,06",,0,,,,,SIN DISTINTIVO,,,,,,,2,2,,,,112.602
03,03066,AUDI AG,AUDI,¡,B8,¡,¡,01,11/07/2024,11/07/2024,0,3,N,PERSONA JURIDICA,1,40,TURISMOS,M1,10,00,B00,N,1650,2220,1705,2220,1984,"13,25","195,00",0,HEV,0,000000,M,ECO,EURO 6EA,"175,000",AC,2828,1578,1566,5,5,0,175.0,175.0,175.0
03,03066,,RENAULT,MEGANE,Z,¡,¡,01,28/04/2011,28/04/2011,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1215,1762,1290,1762,1461,"11,02","66,00",1,,0,,,DISTINTIVO B,EURO 5A,"104,000",,0,0,0,5,5,0,104.0,104.0,104.0
03,03047,,TOYOTA,TOYOTA RAV4,,,,05,02/01/2004,02/01/2004,0,1,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1270,1825,0,0,1998,"13,30","0,00",0,,0,,,DISTINTIVO B,EURO 3,,,0,0,0,5,5,0,,,5.672
03,03066,"RENAULT, S.A.S.",RENAULT,CAPTUR,R,2R05,2R0515,48,16/07/2018,16/07/2018,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1173,1671,1248,1671,898,"7,34","66,00",0,,0,000000,M,DISTINTIVO C,EURO 6ZD,"113,000",AB,2606,1531,1516,5,5,0,113.0,113.0,113.0
03,,,OPEL,¡,,¡,¡,28,19/04/2001,19/04/2001,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,1065,1605,0,0,1686,"12,02","0,00",1,,0,,,SIN DISTINTIVO,EURO 3,,,0,0,0,5,5,0,,,33.292
03,,,FORD,FOCUS,DA3-4PUERT PORTON,,,48,27/08/2010,27/08/2010,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1277,1835,1352,1835,1560,"11,47","66,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,121.344
03,03066,,SEAT,LEON,1P,¡,¡,31,14/03/2008,14/03/2008,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1290,1820,1365,1820,1896,"12,89","77,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,10.251
03,,,OPEL,COMBO,,,,01,14/08/1998,14/08/1998,0,3,U,PERSONA FISICA,1,03,CAMIONES,N1,24,00,B00,,1085,1670,0,0,1686,"12,02","0,00",1,,0,,,SIN DISTINTIVO,EURO 2,,,0,0,0,2,2,0,,,38.364
03,03066,"SEAT,S.A.",CUPRA,¡,KM,¡,¡,01,12/03/2021,12/03/2021,0,3,N,PERSONA JURIDICA,1,40,TURISMOS,M1,10,00,B00,N,1544,2140,1644,2140,1984,"13,25","228,00",0,,0,000000,M,DISTINTIVO C,EURO 6AP,"192,000",AC,2679,1585,1559,5,5,0,192.0,,194.371
03,03089,,RENAULT,MEGANE SCENIC,,,,01,15/01/2003,15/01/2003,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,1290,1840,0,0,1870,"12,78","0,00",1,,0,,,SIN DISTINTIVO,EURO 3,,,0,0,0,5,5,0,,,25.047
03,03005,AUTOMOBILES PEUGEOT,PEUGEOT,¡,7,¡,¡,28,07/03/2013,07/03/2013,0,3,N,PERSONA FISICA,1,20,FURGONETAS,N1,24,20,B00,N,1375,1935,1450,1935,1560,"11,47","55,00",1,,0,,M,DISTINTIVO B,EURO 5,"133,000",BB,2728,1507,1556,2,2,0,133.0,133.0,133.0
03,03066,,MONTESA,¡,,¡,¡,,25/06/1965,25/06/1965,0,0,N,PERSONA FISICA,1,50,MOTOCICLETAS,,,,B00,,63,0,,,59,"1,00",,0,,,,,SIN DISTINTIVO,,,,,,,2,2,,,,76.163
03,03066,,CITROEN,¡,,¡,¡,,22/01/1993,22/01/1993,0,0,N,PERSONA FISICA,1,21,FURGONETAS,N1,31,00,B00,N,890,1465,0,0,1360,"10,57","0,00",0,,0,,,SIN DISTINTIVO,,,,0,0,0,2,5,0,,,20.891
03,03066,,CITROEN,BERLINGO 1.9,G*****,GJWJYB,ES,45,08/09/2006,08/09/2006,0,3,N,PERSONA FISICA,1,0G,CAMIONES,N1,31,00,B00,N,1295,1840,1370,1840,1868,"12,78","51,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,35.687
03,03066,,MERCEDES-BENZ,¡,,¡,¡,48,27/02/2001,11/09/1998,0,3,U,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1695,2070,0,0,3199,"20,76","0,00",0,,0,,,SIN DISTINTIVO,EURO 2,,,0,0,0,4,4,0,,,11.142
03,03047,TOYOTA MOTOR EUROPE NV/SA,TOYOTA,¡,XP13M(A),¡,¡,01,20/07/2012,20/07/2012,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1060,1480,1135,1480,1329,"10,42","73,00",0,,0,,M,DISTINTIVO C,EURO 5F,"114,000",AF,2510,1485,1470,5,5,0,114.0,,125.747
03,03066,,FORD,¡,¡,¡,¡,28,30/10/2009,30/10/2009,0,1,N,PERSONA JURIDICA,1,20,FURGONETAS,N1,24,41,B00,N,1870,3500,1945,3500,2402,"14,86","85,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,3,3,0,,,55.612
03,03066,"SEAT,S.A.",SEAT,IBIZA,KJ,BDFNA,¡,28,15/07/2019,15/07/2019,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1024,1520,1099,1520,999,"7,82","59,00",0,,0,000000,M,DISTINTIVO C,EURO 6AG,"112,000",AB,2548,1525,1505,5,5,0,112.0,,110.266
03,03047,"NISSAN INTERNATIONAL, S.A.",NISSAN,NISSAN QASHQAI,J11,A,¡,15,31/07/2019,31/07/2019,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1396,1955,1460,1955,1461,"11,03","85,00",1,,0,000000,M,DISTINTIVO C,EURO 6DG,"100,000",AF,2646,1560,1560,5,5,0,100.0,100.0,100.0
03,03047,,MERCEDES-BENZ,¡,,¡,¡,,04/02/1991,04/02/1991,0,1,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1295,1770,0,0,2597,"18,00","0,00",0,,0,,,SIN DISTINTIVO,,,,0,0,0,5,5,0,,,22.705
03,03066,,OPEL,VECTRA,,,,01,23/02/2005,23/02/2005,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1315,1885,0,0,1796,"12,47","0,00",0,,0,,,DISTINTIVO B,EURO 3,,,0,0,0,5,5,0,,,7.369
03,03005,HYUNDAI MOTOR MANUFACTURING CZECH S.R.O.,HYUNDAI,¡,¡,¡,¡,28,06/02/2024,06/02/2024,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1251,1750,1251,1750,1498,"11,20","80,90",0,,0,000000,M,DISTINTIVO C,EURO 6AP,"140,000",AB,2650,1573,1581,5,5,0,140.0,140.0,140.0
03,,,PEUGEOT,SPEEDFIGHT LC,,,,01,04/08/1999,04/08/1999,6,0,N,PERSONA FISICA,1,90,CICLOMOTORES,L1E,03,00,B00,,84,101,0,0,49,"1,00","0,00",0,,0,,,SIN DISTINTIVO,EURO I,,,0,0,0,2,2,0,,,1.84
03,03005,AUTOMOBILES CITROEN PARIS - FRANCIA,CITROEN,¡,2,¡,¡,28,05/02/2019,05/02/2019,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1088,1720,1163,1720,1199,"8,73","61,00",0,,0,000000,M,DISTINTIVO C,EURO 6AG,"118,000",AF,2604,1513,1491,5,5,0,118.0,118.0,118.0
03,,,NISSAN,MICRA,,,,48,27/06/2002,27/06/2002,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,935,1355,0,0,998,"8,77","0,00",0,,0,,,DISTINTIVO B,EURO 3,,,0,0,0,5,5,0,,,4.343
03,03047,DAIMLER AG,MERCEDES-BENZ,¡,245G,¡,¡,01,15/06/2018,05/09/2017,0,3,U,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1465,2035,1540,1615,2143,"13,88","100,00",1,,0,000000,M,DISTINTIVO C,EURO 6W,"108,000",AC,2699,1571,1565,5,5,0,108.0,,114.022
03,03066,VOLKSWAGEN AG BERLINER RING 2,VOLKSWAGEN,PASSAT,3C,¡,¡,01,30/08/2016,30/08/2016,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1426,2040,1501,2040,1968,"13,19","110,00",1,,0,000000,M,DISTINTIVO C,EURO 6W,"116,000",AA,2786,1586,1570,5,5,0,116.0,116.0,116.0
03,03089,,SUZUKI,¡,¡,¡,¡,01,25/08/2006,25/08/2006,0,1,N,PERSONA FISICA,1,50,MOTOCICLETAS,L3e,04,00,B00,N,215,415,215,0,400,"2,91","25,00",0,,0,,,DISTINTIVO C,EURO III,,,0,0,0,2,2,0,,,42.268
03,03066,,TRIUMPH,¡,,¡,¡,01,02/07/1996,02/07/1996,0,3,U,PERSONA FISICA,1,50,MOTOCICLETAS,L3e,04,00,B00,N,240,426,0,0,885,"7,27","0,00",0,,0,,,SIN DISTINTIVO,,,,0,0,0,2,2,0,,,8.764
03,03066,HYUNDAI MOTOR MANUFACTURING CZECH,HYUNDAI,"TUCSON,IX35",TLE,F5P31,M64ZZ1,01,04/08/2017,04/08/2017,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1379,1895,1454,1895,1591,"11,61","97,00",0,,0,000000,M,DISTINTIVO C,EURO 6,"147,000",AF,2670,1620,1631,5,5,0,147.0,147.0,147.0
03,,AUTOMOBILES PEUGEOT,PEUGEOT,2008 ACTIVE PTECH 82,C,CUHMZ,CUHMZ6,01,19/10/2015,19/10/2015,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1055,1593,1130,1593,1199,"8,73","60,00",0,,0,000000,M,DISTINTIVO C,EURO 6,"114,000",AC,2537,1482,1492,5,5,0,114.0,,106.169
03,03005,OPEL AUTOMOBILE GMBH,OPEL,¡,¡,¡,¡,01,16/07/2021,16/07/2021,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1320,1900,1395,1900,1199,"8,73","96,00",0,,0,000000,M,DISTINTIVO C,EURO 6AP,"140,000",AF,2675,1595,1610,5,5,0,140.0,140.0,140.0
03,03047,BAYERISCHE MOTOREN WERKE AG AKTIENGESELLSCHAFT,MINI,¡,FMCA,¡,¡,01,20/04/2021,20/04/2021,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1285,1715,1360,1715,1499,"9,98","100,00",0,,0,000000,M,DISTINTIVO C,EURO 6AP,"137,000",AE,2495,1503,1503,4,4,0,137.0,137.0,137.0
03,03066,,SEAT,¡,,¡,¡,,29/11/1989,29/11/1989,0,0,N,PERSONA FISICA,1,40,TURISMOS,,,,B00,,1015,1450,,,1714,"12,00",,1,,,,,SIN DISTINTIVO,,,,,,,5,5,,,,102.668
03,,,SEAT,ALTEA 1.6,,,,01,08/07/2004,08/07/2004,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1320,1920,0,0,1595,"11,63","0,00",0,,0,,,DISTINTIVO B,EURO 3,,,0,0,0,5,5,0,,,9.327
03,03066,,VOLKSWAGEN,CADDY 1.9,,,,01,21/07/2004,21/07/2004,0,3,N,PERSONA FISICA,1,40,TURISMOS,N1,10,00,B00,N,1426,2000,0,0,1896,"12,89","0,00",1,,0,,,SIN DISTINTIVO,EURO 3,,,0,0,0,5,5,0,,,12.331
03,03066,¡,¡,¡,¡,¡,¡,01,07/10/2019,15/09/2008,0,3,U,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1835,2505,1910,2505,1991,"13,28","110,00",1,,0,000000,M,DISTINTIVO B,EURO 4,"233,000",AF,2705,1562,1572,7,7,0,233.0,233.0,233.0
03,03066,BAYERISCHE MOTOREN WERKE AG,BMW,118D,1K2,1W51,¡,01,13/08/2018,13/08/2018,0,3,N,PERSONA JURIDICA,1,40,TURISMOS,M1,10,00,B00,N,1420,1985,1495,1985,1995,"13,29","110,00",1,,0,000000,M,DISTINTIVO C,EURO 6AA,"118,000",AC,2690,1535,1569,5,5,0,118.0,118.0,118.0
03,03005,,RENAULT,¡,JM,¡,¡,01,03/12/2007,03/12/2007,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1440,1945,1515,1945,1461,"11,02","78,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,10.84
03,03066,,OPEL,ANTARA,L-A,BB11,,03,14/02/2011,14/02/2011,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1872,2505,1947,2505,1991,"13,27","110,00",1,,0,,,DISTINTIVO B,EURO 5,"198,000",,0,0,0,5,5,0,198.0,198.0,198.0
03,03066,¡,¡,¡,¡,¡,¡,31,22/03/2019,22/03/2019,2,3,N,PERSONA FISICA,1,RA,R Y S,O2,41,48,B00,N,879,1300,954,1300,0,"0,00","0,00",,,0,000000,,SIN DISTINTIVO,,"0,000",SE,0,1950,0,0,0,0,0.0,0.0,0.0
03,03047,KTM-SPORTMOTORCYCLE AG,¡,¡,¡,¡,¡,01,07/08/2014,07/08/2014,0,3,N,PERSONA FISICA,1,50,MOTOCICLETAS,L3E,04,00,B00,N,143,335,150,335,373,"2,79","32,00",0,,0,000000,M,DISTINTIVO C,EURO 3,"76,000",,1367,0,0,2,2,0,76.0,76.0,76.0
03,03047,,YAMAHA,YP250R,SG16,I,I,01,09/06/2006,09/06/2006,0,0,N,PERSONA FISICA,1,50,MOTOCICLETAS,L3e,04,00,B00,N,174,355,174,0,249,"2,20","14,80",0,,0,,,DISTINTIVO B,EURO II,,,0,0,0,2,2,0,,,6.079
03,03047,,SEAT,CORDOBA,6L,¡,¡,01,01/06/2007,01/06/2007,0,0,N,PERSONA JURIDICA,1,40,TURISMOS,M1,10,00,A01,,1144,1662,1219,1662,1422,"9,67","51,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,12.011
03,03066,"RENAULT, S.A.S.",RENAULT,MEGANE,RFB,BF2,MR662A010000,01,26/05/2017,26/05/2017,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1205,1801,1280,1801,1197,"9,78","97,00",0,,0,000000,M,DISTINTIVO C,EURO 6W,"119,000",AB,2670,1580,1583,5,5,0,119.0,119.0,119.0
03,03047,MERCEDES-BENZ AG,MERCEDES-BENZ,¡,¡,¡,¡,28,18/12/2020,18/12/2020,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1490,2145,1565,2145,1597,"11,63","118,00",1,,0,000000,M,DISTINTIVO C,EURO 6AP,"114,000",AA,2840,1577,1561,5,5,0,114.0,114.0,114.0
03,03066,"NISSAN INTERNATIONAL, S.A.",NISSAN,¡,J11,¡,¡,28,23/04/2014,23/04/2014,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1539,1960,1539,1960,1598,"11,64","96,00",1,,0,,M,DISTINTIVO B,EURO 5J,"115,000",AF,2646,1560,1560,5,5,0,115.0,115.0,115.0
03,03047,ND,SUZUKI,¡,¡,¡,¡,01,06/06/2024,12/04/2022,0,3,U,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1245,1725,1320,1725,1462,"11,03","75,00",0,,0,000000,M,DISTINTIVO C,EURO 6AP,"121,000",AB,2500,1535,1505,5,5,0,121.0,121.0,121.0
03,03047,,FIAT,¡,¡,¡,¡,01,02/02/2006,02/02/2006,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1370,2050,1445,2050,1910,"12,95","85,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,6,6,0,,,20.244
03,03066,,PEUGEOT,¡,,¡,¡,31,18/09/2001,18/09/2001,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1176,1676,0,0,1587,"11,59","0,00",0,,0,,,DISTINTIVO B,EURO 3,,,0,0,0,5,5,0,,,17.316
03,,"AUTOMOBILE DACIA, S.A.",DACIA,DUSTER,SD,HSDJ9,HSDJ9P,03,12/09/2017,12/09/2017,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1274,1824,1349,1824,1461,"11,02","80,00",1,,0,000000,M,DISTINTIVO C,EURO 6W,"116,000",AC,2673,1560,1567,5,5,0,116.0,116.0,116.0
03,03066,,FIAT,PANDA,,,,29,14/04/2004,14/04/2004,0,1,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,860,1305,0,0,1242,"10,00","0,00",0,,0,,,DISTINTIVO B,EURO 3,,,0,0,0,5,5,0,,,14.299
03,03066,,PEUGEOT,107 1.0,P*****,PNCFA*,,01,31/08/2006,31/08/2006,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,800,1190,875,1190,998,"7,82","50,00",0,,0,,,DISTINTIVO C,EURO 4,,,0,0,0,4,4,0,,,12.258
03,,,MERCEDES-BENZ,¡,¡,¡,¡,,21/05/1998,21/05/1998,0,0,N,PERSONA FISICA,1,0G,CAMIONES,N1,24,00,B00,,1700,2600,1800,2960,2299,"14,48","66,00",1,,0,,,SIN DISTINTIVO,EURO 2,,,0,0,0,3,6,0,,,118.716
03,03005,VOLKSWAGEN AG,VOLKSWAGEN,¡,¡,¡,¡,31,28/11/2024,06/03/2006,0,3,U,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,2095,2800,2095,2800,1896,"12,89","63,00",1,,0,000000,M,SIN DISTINTIVO,EURO 3,"208,000",AF,3000,1628,1628,9,9,0,208.0,208.0,208.0
03,03047,VOLKSWAGEN AG BERLINER RING 2,VOLKSWAGEN,POLO,6R,ABCJZC,FM5FM52T106N2VR27MM61,01,24/05/2017,24/05/2017,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1070,1590,1107,1590,1197,"9,78","66,00",0,,0,000000,M,DISTINTIVO C,EURO 6W,"109,000",AB,2456,1465,1456,5,5,0,109.0,109.0,109.0
03,03089,,DACIA,¡,SD,¡,¡,01,29/09/2010,29/09/2010,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1205,1755,1280,1755,1461,"11,02","79,00",1,,0,,,DISTINTIVO B,EURO 5A,"139,000",,0,0,0,5,5,0,139.0,139.0,139.0
03,03066,BAYERISCHE MOTOREN WERKE AG,BMW,X2 SDRIVE18D,F2X,YK51,¡,29,28/03/2019,28/03/2019,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1535,2115,1610,2115,1995,"13,29","110,00",1,,0,000000,M,DISTINTIVO C,EURO 6BG,"118,000",AC,2670,1589,1588,5,5,0,118.0,118.0,118.0
03,03047,,VESPA,¡,,¡,¡,,26/05/1989,26/05/1989,0,0,N,PERSONA FISICA,1,50,MOTOCICLETAS,,04,00,B00,,87,247,0,0,121,"1,95","0,00",0,,0,,,SIN DISTINTIVO,,,,0,0,0,2,2,0,,,7.116
03,03047,,AUDI,¡,,¡,¡,01,14/06/2004,25/10/1995,0,3,U,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1415,1790,0,0,1781,"12,42","0,00",0,,0,,,SIN DISTINTIVO,EURO 1,,,0,0,0,5,5,0,,,22.667
03,,KIA MOTORS CORPORATION,KIA,SORENTO,XM,¡,¡,01,30/10/2013,30/10/2013,0,1,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1720,2510,1795,2510,1995,"13,30","110,00",1,,0,,M,DISTINTIVO B,EURO 5A,"169,000",AC,2700,1618,1621,5,5,0,169.0,169.0,169.0
03,03047,ADAM OPEL AG,OPEL,¡,P-J/SW,¡,¡,01,20/02/2019,04/04/2013,0,3,U,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1496,2120,1571,2120,1686,"12,02","81,00",1,,0,000000,M,DISTINTIVO B,EURO 5J,"105,000",AC,2685,1541,1551,5,5,0,105.0,105.0,105.0
03,,,FORD,¡,¡,¡,¡,33,25/04/2006,25/04/2006,0,3,N,PERSONA JURIDICA,1,00,CAMIONES,N1,20,11,B00,N,2006,3500,2081,3500,2402,"14,86","85,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,3,3,0,,,-21.547
03,03047,BAYERISCHE MOTOREN WERKE AG,BMW,R 1250 GS,1G13,¡,¡,05,17/11/2020,17/11/2020,0,3,N,PERSONA FISICA,1,50,MOTOCICLETAS,*07,04,00,B00,N,249,465,249,465,1254,"7,62","100,00",0,,0,000000,M,DISTINTIVO C,EURO 5,"110,000",,1514,0,0,2,2,0,110.0,110.0,110.0
03,03047,,VOLVO,¡,M,¡,¡,05,20/05/2011,20/05/2011,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1645,2100,1720,2100,2521,"16,73","169,00",0,,0,,,DISTINTIVO C,EURO 5,"219,000",,0,0,0,4,4,0,219.0,219.0,219.0
03,03066,,PEUGEOT,¡,W*****,¡,¡,28,02/06/2010,02/06/2010,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,41,B00,N,1178,1660,1253,1660,1398,"10,62","50,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,112.244
03,03066,,CHEVROLET,EPICA,KLAL,¡,¡,03,13/10/2010,13/10/2010,0,1,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1560,2045,1560,2045,1991,"13,28","110,00",1,,0,,,DISTINTIVO B,EURO 4,"159,000",,0,0,0,5,5,0,159.0,159.0,159.0
03,03005,,IVECO,¡,,¡,¡,01,21/11/2000,21/11/2000,0,0,N,PERSONA FISICA,1,20,FURGONETAS,N1,24,00,B00,,2250,3500,0,0,2800,"16,29","0,00",1,,0,,,SIN DISTINTIVO,EURO 2,,,0,0,0,3,3,0,,,-0.646
03,03066,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET A.S.,HYUNDAI,¡,¡,¡,¡,01,04/01/2016,04/01/2016,0,1,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,933,1310,1008,1310,998,"7,82","48,50",0,,0,000000,M,DISTINTIVO C,EURO 6,"98,000",AB,2385,1491,1504,4,4,0,98.0,98.0,98.0
03,03047,,NISSAN,¡,¡,¡,¡,05,18/07/2007,18/07/2007,0,1,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1650,1820,1725,1820,3498,"21,90","221,00",0,,0,,,DISTINTIVO C,EURO 4,,,0,0,0,2,2,0,,,22.087
03,03005,,MERCEDES-BENZ,¡,,¡,¡,,30/10/1997,30/10/1997,0,0,N,PERSONA FISICA,1,0G,CAMIONES,N1,31,00,B00,,1800,2600,0,0,2299,"14,48","0,00",1,,0,,,SIN DISTINTIVO,EURO 2,,,0,0,0,6,6,0,,,44.555
03,03047,,OPEL,ASTRA,P-J,¡,¡,01,22/02/2012,22/02/2012,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1298,1885,1373,1885,1398,"10,74","74,00",0,,0,,,DISTINTIVO C,EURO 5,"129,000",,0,0,0,5,5,0,129.0,,138.831
03,03089,,RENAULT,¡,¡,¡,¡,01,18/08/2006,18/08/2006,0,3,N,PERSONA JURIDICA,1,0G,CAMIONES,N1,31,00,B00,,1206,1715,1281,1715,1870,"12,78","47,00",1,,0,,,SIN DISTINTIVO,EURO 3,,,0,0,0,5,5,0,,,63.761
03,03066,,KAWASAKI,¡,,¡,¡,,04/01/1995,04/01/1995,0,1,N,PERSONA FISICA,1,50,MOTOCICLETAS,L3e,04,00,B00,N,200,380,0,0,498,"4,38","0,00",0,,0,,,SIN DISTINTIVO,,,,0,0,0,2,2,0,,,15.865
03,03066,,OPEL,ASTRA,,,,01,29/10/2004,29/10/2004,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,1155,1725,0,0,1364,"10,57","0,00",0,,0,,,DISTINTIVO B,EURO 3,,,0,0,0,5,5,0,,,18.028
03,03066,MERCEDES-BENZ AG,MERCEDES-BENZ,A 180,F2A,X24JT2,FZAA051A,01,10/10/2023,10/10/2023,0,3,N,PERSONA JURIDICA,1,40,TURISMOS,M1,10,00,B00,N,1365,1920,1440,1920,1332,"10,43","100,00",0,HEV,0,000000,M,ECO,EURO 6AP,"135,000",AC,2729,1570,1581,5,5,0,135.0,135.0,135.0
03,,,YAMAHA,YN50R,SA21,I,I,01,14/05/2007,14/05/2007,6,0,N,PERSONA FISICA,1,90,CICLOMOTORES,L1E,,,B00,,190,87,0,0,49,"1,00","2,09",0,,0,,,DISTINTIVO B,EURO II,,,0,0,0,2,2,0,,,-12.666
03,,QUATTRO GMBH,AUDI,¡,¡,¡,¡,47,20/12/2021,30/08/2013,0,3,U,PERSONA JURIDICA,1,40,TURISMOS,M1,10,02,B00,N,1935,2565,2010,2565,3993,"26,60","412,00",0,,0,000000,M,DISTINTIVO C,EURO 5,"229,000",AC,2917,1654,1655,5,5,0,229.0,229.0,229.0
03,03066,AUTOMOBILES PEUGEOT-TALBOT SA,PEUGEOT,¡,U,¡,¡,01,21/04/2021,21/04/2021,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1090,1630,1233,1630,1199,"8,73","96,00",0,,0,000000,M,DISTINTIVO C,EURO 6AP,"121,000",AB,2540,1500,1500,5,5,0,121.0,121.0,121.0
03,03047,AUTOMOBILES PEUGEOT-TALBOT SA,PEUGEOT,PARTNER TEPEE ACTIVE 1,7,JBHY,6/3,01,31/01/2017,31/01/2017,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1374,2060,1449,2060,1560,"11,47","73,00",1,,0,000000,M,DISTINTIVO C,EURO 6,"113,000",AC,2728,1507,1556,5,5,0,113.0,113.0,113.0
03,,FORD-WERKE GMBH,FORD,TRANSIT CUSTOM,FCC,¡,¡,48,20/09/2021,20/09/2021,0,1,N,PERSONA FISICA,1,20,FURGONETAS,N1,24,00,B18,N,2318,3200,2150,3200,1995,"13,29","95,60",1,,0,000000,M,DISTINTIVO C,EURO 6AR,"204,000",BB,3300,1734,1735,3,3,0,204.0,204.0,204.0
03,03047,,YAMAHA,CS50Z,SA22,I,XVI,01,31/07/2009,31/07/2009,6,0,N,PERSONA FISICA,1,90,CICLOMOTORES,L1E,03,00,B00,N,79,84,0,0,49,"1,00","2,11",0,,0,,,DISTINTIVO B,EURO II,,,0,0,0,2,2,0,,,-0.245
